chrom	start	end	cpg_label	summary_label	compare_label	background_category	category_pop_count	category_pop_freq	asm_fishers_pvalue	mean_hap1_methyl	mean_hap2_methyl	mean_meth_delta	mean_abs_meth_delta_zscore	mean_combined_methyl	mean_combined_methyl_delta	mean_combined_methyl_zscore	num_phased_cpgs	num_partial_cpgs	num_unphased_cpgs	median_total_coverage	median_hap1_coverage	median_hap2_coverage
chr17	36090144	36091143	promoter_CCL3_HGNC:10627	Unmethylated	HypoMethylated	MALE	1	0.006493506493506494	0.008530346718136605	0.20833333333333334	0.0	-0.20833333333333334	0.28500816202887425	0.0	-0.626172925	-5.31774049542508	6	0	0	17	7	6
chr17	36196759	36197758	promoter_CCL3L3_HGNC:30554	Unmethylated	HypoMethylated	MALE	1	0.006535947712418301	1.0					0.0	-0.728024124	-6.766973286222508	0	0	10	4	0	0
chr17	39867202	39868201	promoter_ZPBP2_HGNC:20678	Unmethylated	HypoMethylated	MALE	0	0.0	0.00009772980297419138	0.0	0.030508474576271188	0.030508474576271188	-0.778454054962324	0.00847457627118644	-0.3599058077288136	-4.679717972275603	59	0	0	20	7	10
chr17	40442450	40443449	promoter_IGFBP4_HGNC:5473	Unmethylated	HypoMethylated	MALE	21	0.13636363636363635	0.0002677325980461869	0.10160427807486631	0.04466230936819173	-0.05694196870667459	-0.4295969553876951	0.04042101689160512	-0.22096949010839487	-4.257401302381982	51	0	0	21	11	10
chr17	41030196	41031195	promoter_KRTAP1-4_HGNC:18904	AlleleSpecificMethylation	Uncategorized	MALE	15	0.09740259740259741	8.739848417625253e-6	0.15625	0.6666666666666666	0.5104166666666666	1.6426934748564885	0.3375	-0.399346894	-2.4893526532538544	4	0	0	20	8	12
chr17	41178222	41179221	promoter_KRTAP4-2_HGNC:18900	AlleleSpecificMethylation	HyperASM	MALE	1	0.006493506493506494	1.4312364306364232e-18	0.9800000000000001	0.2	-0.78	5.392551468585025	0.49640974967061924	-0.4095822133293807	-4.275373810091555	5	0	0	22	10	12
chr17	41264378	41265377	promoter_KRTAP9-6_HGNC:18914	AlleleSpecificMethylation	HyperASM	MALE	5	0.032467532467532464	1.6373816465852758e-20	0.8571428571428572	0.0	-0.8571428571428572	4.747336240177134	0.14583333333333334	-0.32693595166666667	-2.459568465097101	6	0	0	16	7	9
chr17	44344302	44345301	promoter_GRN_HGNC:4601	Unmethylated	HypoMethylated	MALE	0	0.0	0.8300144807814818	0.17956349206349204	0.19206349206349205	0.012500000000000008	-1.0421515555697096	0.15897435897435896	-0.24088595702564103	-4.501763836066535	42	0	0	14	9	5
chr17	45843881	45844880	promoter_SPPL2C_HGNC:28902	AlleleSpecificMethylation	HyperASM	MALE	0	0.0	3.905408022351885e-17	0.9230769230769231	0.35714285714285715	-0.5659340659340659	10.88762060271387	0.7849264705882355	-0.15937533041176455	-3.857886349645477	14	0	0	17	13	4
chr17	49210575	49211574	promoter_GNGT2_HGNC:4412	Unmethylated	HypoMethylated	MALE	1	0.006493506493506494	3.136498149938934e-8	0.22352941176470587	0.0	-0.22352941176470587	0.7788331507943792	0.1308049535603715	-0.3955729134396285	-3.4915527231093084	17	0	0	20	15	5
chr17	63932332	63933331	promoter_CD79B_HGNC:1699	Unmethylated	HypoMethylated	MALE	4	0.025974025974025976	6.547975628313367e-7	0.14814814814814814	0.0	-0.14814814814814814	0.1698320700075086	0.0030864197530864196	-0.4110897362469136	-3.689268765146716	18	0	0	18	6	8
chr18	69947874	69948873	promoter_CD226_HGNC:16961	Unmethylated	HypoMethylated	MALE	1	0.006493506493506494	1.0	0.0	0.0	0.0	-1.3252800688967756	0.0	-0.609626157	-4.445820344275944	5	0	0	29	15	14
chr18	79963643	79964642	promoter_HSBP1L1_HGNC:37243	Unmethylated	HypoMethylated	MALE	0	0.0	1.0					0.09999999999999996	-0.28696290300000005	-8.766124896954171	0	59	11	11	0	0
chr19	3480526	3481525	promoter_SMIM24_HGNC:37244	Unmethylated	HypoMethylated	MALE	0	0.0	1.0					0.19166666666666668	-0.6580132363333333	-7.866889789330762	0	30	0	16	0	0
chr19	4228523	4229522	promoter_EBI3_HGNC:3129	Unmethylated	HypoMethylated	MALE	46	0.2987012987012987	0.2478546821171759	0.0	0.01818181818181818	0.01818181818181818	-0.6834633147435374	0.0030303030303030303	-0.212892898969697	-4.256908773875542	15	0	0	21	10	11
chr19	6670161	6671160	promoter_TNFSF14_HGNC:11930	Unmethylated	HypoMethylated	MALE	0	0.0	0.054150649579222415	0.1090909090909091	0.16666666666666663	0.05757575757575757	-0.309257823579615	0.1042483660130719	-0.5014236389869281	-8.133020206600573	30	0	0	18	12	6
chr19	7347937	7348936	promoter_ARHGEF18_HGNC:17090	Unmethylated	HypoMethylated	MALE	9	0.05844155844155844	2.1429418923877954e-7	0.17673992673992678	0.008333333333333333	-0.16840659340659345	0.45541361474579356	0.06597222222222222	-0.21706079377777782	-3.1682913981608563	12	0	0	24	13	11
chr19	15614218	15615217	promoter_CYP4F8_HGNC:2648	AlleleSpecificMethylation	HyperASM	MALE	0	0.0	3.349184170016168e-23	0.8541666666666666	0.2734375	-0.5807291666666666	5.09618181881001	0.46800239234449764	-0.3149661976555023	-3.6715828374027697	16	0	0	22	9	8
chr19	16142685	16143684	promoter_HSH2D_HGNC:24920	Unmethylated	HypoMethylated	MALE	1	0.006493506493506494	0.9091319647359779	0.17578125	0.18359375	0.0078125	-1.308480635967819	0.17555147058823528	-0.3314871064117647	-3.522590624445446	32	0	0	17	8	9
chr19	16718847	16719846	promoter_NWD1_HGNC:27619	Unmethylated	HypoMethylated	MALE	0	0.0	0.18025083659501473	0.0	0.01868131868131868	0.01868131868131868	-0.9442317526431188	0.005208333333333333	-0.7812131636666666	-8.548864672742145	24	0	0	19	6	13
chr19	17526267	17527266	promoter_NIBAN3_HGNC:24130	Unmethylated	HypoMethylated	MALE	1	0.006493506493506494	0.7419207648088783	0.10604395604395604	0.1169642857142857	0.010920329670329664	-1.055376535086121	0.0804112554112554	-0.6516061795887447	-5.552453861290662	20	0	0	21	14	7
chr19	34253554	34254553	promoter_GARRE1_HGNC:29016	Unmethylated	HypoMethylated	MALE	1	0.006493506493506494	1.0					0.010980392156862744	-0.24174546484313725	-11.190140643526266	0	0	51	25	0	0
chr19	38975743	38976742	promoter_FBXO17_HGNC:18754	Unmethylated	HypoMethylated	MALE	20	0.12987012987012986	0.034326808714002156	0.009259259259259259	0.0	-0.009259259259259259	-0.9268654619220569	0.0	-0.251716773	-4.98193003971919	48	0	0	21	9	12
chr19	41087451	41088450	promoter_CYP2A13_HGNC:2608	Unmethylated	HypoMethylated	MALE	0	0.0	0.22023100467122883	0.11904761904761904	0.22077922077922077	0.10173160173160171	-0.4103990667052266	0.1680672268907563	-0.6172882551092438	-6.330080737693566	7	0	0	17	6	11
chr19	41688271	41689270	promoter_CEACAM7_HGNC:1819	AlleleSpecificMethylation	HyperASM	MALE	1	0.006493506493506494	1.2297528918683708e-12	0.4761904761904762	0.9821428571428571	0.5059523809523809	3.0513390961641598	0.6394927536231884	-0.16237729937681167	-1.628796903802111	7	0	0	23	15	8
chr19	41876279	41877278	promoter_CD79A_HGNC:1698	Unmethylated	HypoMethylated	MALE	1	0.006493506493506494	0.00046070369394334416	0.07070707070707072	0.26262626262626265	0.19191919191919193	1.0256173555400054	0.11616161616161615	-0.49669473183838386	-6.4090222524255855	11	0	0	18	9	9
chr19	43352686	43353685	promoter_CD177_HGNC:30072	AlleleSpecificMethylation	HyperASM	MALE	4	0.025974025974025976	2.7550883904297713e-13	0.8513227513227515	0.24444444444444446	-0.6068783068783069	3.3004752510265667	0.6478882391163092	-0.10243377088369077	-0.7451262234213448	9	0	0	19	14	5
chr19	43780974	43781973	promoter_KCNN4_HGNC:6293	Unmethylated	HypoMethylated	MALE	1	0.006493506493506494	0.0001392068096645463	0.10317460317460318	0.26825396825396824	0.16507936507936508	0.589555992112608	0.13038548752834467	-0.3203585204716553	-3.457228993037857	21	0	0	12	6	6
chr19	47308861	47309860	promoter_C5AR1_HGNC:1338	AlleleSpecificMethylation	HyperASM	MALE	0	0.0	2.6061721229214567e-45	0.8755980861244016	0.18128654970760236	-0.6943115364167994	7.140200863533886	0.543859649122807	0.009524379122807014	0.10176004996009105	19	0	0	21	11	9
chr19	48740611	48741610	promoter_RASIP1_HGNC:24716	AlleleSpecificMethylation	HyperASM	MALE	1	0.006493506493506494	5.7803822035319244e-40	0.25000000000000006	0.8476190476190476	0.5976190476190476	3.991430878097523	0.5256277949776402	0.04831768197764025	0.42033281079456913	35	0	0	17	7	6
chr19	49155397	49156396	promoter_HRC_HGNC:5178	Unmethylated	HypoMethylated	MALE	1	0.006493506493506494	0.017869803405085982	0.2484848484848485	0.44047619047619047	0.19199134199134205	-0.09650363271668168	0.17708333333333334	-0.43339754966666666	-3.375837893829989	12	0	0	16	10	6
chr19	49334406	49335405	promoter_CD37_HGNC:1666	Unmethylated	HypoMethylated	MALE	0	0.0	1.0					0.0	-0.612412176	-8.884677897078594	0	7	0	16	0	0
chr19	50365640	50366639	promoter_NAPSA_HGNC:13395	AlleleSpecificMethylation	HyperASM	MALE	0	0.0	5.748851841451273e-16	0.7768518518518519	0.23958333333333334	-0.5372685185185185	11.619559573486724	0.49700338468720817	-0.4601526513127918	-12.07735222796513	12	0	0	15	10	5
chr19	50417938	50418937	promoter_SPIB_HGNC:11242	Unmethylated	HypoMethylated	MALE	0	0.0	1.0	0.017142857142857144	0.017142857142857144	1.5860328923216522e-18	-1.3392659363509796	0.0017857142857142857	-0.4877711137142857	-5.666415880359819	35	0	0	16	5	10
chr19	51009593	51010592	promoter_KLK9_HGNC:6370	Unmethylated	HypoMethylated	MALE	1	0.006493506493506494	3.6027122565181984e-7	0.2698412698412698	0.0	-0.2698412698412698	0.7210312602517709	0.06428571428571428	-0.6167957927142858	-4.349746125662073	7	0	0	20	9	10
chr19	51224080	51225079	promoter_CD33_HGNC:1659	AlleleSpecificMethylation	HyperASM	MALE	1	0.006493506493506494	1.856467878762007e-13	0.22321428571428567	0.8142857142857143	0.5910714285714285	3.790561075055687	0.32166666666666666	-0.06764252133333332	-0.5210660911673856	10	0	0	20	7	7
chr19	51417643	51418642	promoter_SIGLEC10_HGNC:15620	Unmethylated	HypoMethylated	MALE	0	0.0	1.0	0.0	0.0	0.0	-1.323936546805808	0.0	-0.424048713	-4.6942027112437765	12	0	0	15	7	8
chr19	53276462	53277461	promoter_FAM90A27P_HGNC:43617	AlleleSpecificMethylation	HyperASM	MALE	0	0.0	1.4938907542642972e-16	0.2948717948717949	0.9666666666666668	0.6717948717948717	6.061788113697031	0.5454545454545454	-0.38482586354545456	-7.3282230578210985	6	0	0	22	13	9
chr19	53537145	53538144	promoter_ZNF331_HGNC:15489	AlleleSpecificMethylation	Uncategorized	MALE	153	0.9935064935064936	0.0	0.9029850746268657	0.0046641791044776115	-0.898320895522388	-0.30226862061592746	0.4259384893713252	-0.07599479562867478	-0.9115200604181851	67	0	0	32	16	16
chr19	56840727	56841726	promoter_PEG3_HGNC:8826	AlleleSpecificMethylation	HypoASM	MALE	135	0.8766233766233766	1.3390820327541447e-63	0.9573863636363635	0.3767045454545454	-0.5806818181818182	-3.04836907363093	0.6746482683982682	0.15032696339826823	1.6906124522039847	32	0	0	21	11	10
chr19	56840727	56841726	promoter_ZIM2_HGNC:12875	AlleleSpecificMethylation	HypoASM	MALE	135	0.8766233766233766	1.3390820327541447e-63	0.9573863636363635	0.3767045454545454	-0.5806818181818182	-3.04836907363093	0.6746482683982682	0.15032696339826823	1.6906124522039847	32	0	0	21	11	10
chr19	58394656	58395655	promoter_RNF225_HGNC:51249	AlleleSpecificMethylation	HyperASM	MALE	0	0.0	2.485305502210304e-29	0.8715277777777778	0.2282986111111111	-0.6432291666666666	5.350687415961236	0.5458483832129342	-0.22526131178706588	-2.2517302144535716	16	0	0	18	10	8
chr20	13990615	13991614	promoter_SEL1L2_HGNC:15897	Unmethylated	HypoMethylated	MALE	0	0.0	0.00005473231121654224	0.42500000000000004	0.125	-0.30000000000000004	0.9734957321615605	0.1824404761904762	-0.33382611380952376	-3.015506229243414	8	0	0	20	10	9
chr20	23826730	23827729	promoter_CST2_HGNC:2474	Unmethylated	HypoMethylated	MALE	0	0.0	0.016585699289324275	0.027777777777777776	0.1514423076923077	0.12366452991452992	0.021958880967910384	0.054495614035087715	-0.8216050749649123	-9.903521480093264	8	0	0	21	8	12
chr20	31546379	31547378	promoter_MCTS2_HGNC:49760	AlleleSpecificMethylation	Uncategorized	MALE	90	0.5844155844155844	4.5451451101145567e-76	1.0	0.4634146341463415	-0.5365853658536586	0.4087436365250426	0.7370095440084833	0.005593461008483236	0.0994378961251934	41	0	0	23	9	9
chr20	33282214	33283213	promoter_BPIFB1_HGNC:16108	AlleleSpecificMethylation	HyperASM	MALE	0	0.0	1.0757432084692012e-17	0.7948717948717948	0.28617536309844	-0.5086964317733549	8.262684095230139	0.4409090909090908	-0.48772370909090923	-9.22906289299495	13	0	0	20	9	11
chr20	37288655	37289654	promoter_MANBAL_HGNC:15799	Unmethylated	HypoMethylated	MALE	0	0.0	0.0008532783001158235	0.2894736842105263	0.1764411027568922	-0.11303258145363408	1.2233320042927005	0.17813612979817964	-0.22371990920182036	-5.592857628961903	38	0	0	20	5	15
chr20	44581579	44582578	promoter_PKIG_HGNC:9019	Unmethylated	HypoMethylated	MALE	4	0.025974025974025976	0.1909569798068497	0.0	0.06666666666666667	0.06666666666666667	-0.9859842699130505	0.014492753623188406	-0.46249316137681157	-3.266602529492482	3	0	0	23	13	10
chr20	45515623	45516622	promoter_SPINT3_HGNC:11248	Unmethylated	HypoMethylated	MALE	0	0.0	0.0005732340209817024	0.0	0.29629629629629634	0.29629629629629634	1.126292340316372	0.047619047619047616	-0.8158506803809524	-7.280368811575239	3	0	0	21	12	9
chr20	45631285	45632284	promoter_WFDC9_HGNC:20380	Unmethylated	HypoMethylated	MALE	0	0.0	0.07476303479516139	0.07500000000000001	0.2050865800865801	0.1300865800865801	-0.5314092725962073	0.14868951612903225	-0.5725065918709678	-5.072884251679927	4	0	0	32	10	22
chr20	63472656	63473655	promoter_KCNQ2_HGNC:6296	Unmethylated	HypoMethylated	MALE	2	0.013157894736842105	1.0					0.046831955922865015	-0.31748233607713494	-3.637086091778066	0	33	0	11	0	0
chr21	30395031	30396030	promoter_KRTAP13-1_HGNC:18924	Unmethylated	HypoMethylated	MALE	0	0.0	0.0025845014575315486	0.07291666666666667	0.28703703703703703	0.21412037037037038	1.199339298605115	0.1219591923614912	-0.7292778016385087	-8.274991167497214	6	0	0	27	16	9
chr21	30497166	30498165	promoter_KRTAP19-4_HGNC:18939	Unmethylated	HypoMethylated	MALE	0	0.0	0.05212275417512083	0.2868589743589744	0.125	-0.16185897435897437	0.06238753257831273	0.18355455208903482	-0.5238661859109652	-4.063903376706247	4	0	0	27	12	14
chr21	30613931	30614930	promoter_KRTAP6-1_HGNC:18931	Unmethylated	HypoMethylated	MALE	1	0.006493506493506494	1.0	0.07738095238095238	0.05555555555555555	-0.021825396825396824	-1.1699430516395621	0.021739130434782608	-0.5830522565652174	-3.9393194097554023	2	0	0	22	13	9
chr21	30619627	30620626	promoter_KRTAP20-4_HGNC:34002	AlleleSpecificMethylation	HyperASM	MALE	0	0.0	9.10431806972101e-11	0.489795918367347	1.0	0.5102040816326531	3.313608749478702	0.7278911564625851	-0.18140766153741494	-2.2700042153150832	7	0	0	21	14	6
chr21	30747260	30748259	promoter_KRTAP21-2_HGNC:18946	Unmethylated	HypoMethylated	MALE	1	0.006493506493506494	1.0	0.044117647058823525	0.03571428571428571	-0.008403361344537816	-1.1089639024584301	0.0390625	-0.5197445	-6.458293026821181	4	0	0	32	17	14
chr21	30755429	30756428	promoter_KRTAP21-1_HGNC:18945	Unmethylated	HypoMethylated	MALE	1	0.006493506493506494	1.0	0.0	0.0	0.0	-1.4019893329769004	0.016666666666666666	-0.6805754753333333	-4.62217533775718	3	0	0	20	10	9
chr21	32813704	32814703	promoter_EPCIP_HGNC:1305	Methylated	HyperMethylated	MALE	1	0.006493506493506494	0.3826032160625199	0.984375	0.95	-0.03437499999999999	-0.914878808616352	0.9323275862068966	0.3901703742068966	4.602537242884736	8	0	0	29	8	10
chr21	44666928	44667927	promoter_KRTAP12-2_HGNC:20530	AlleleSpecificMethylation	HyperASM	MALE	1	0.006493506493506494	1.0354432214709517e-7	1.0	0.0	-1.0	6.720028387179847	0.20656695156695154	-0.4254296114330484	-4.482309447841496	3	1	0	26	4	5
chr22	21630023	21631022	promoter_YDJC_HGNC:27158	Unmethylated	HypoMethylated	MALE	17	0.11038961038961038	0.02616569273441329	0.05343915343915344	0.023809523809523808	-0.02962962962962963	-0.5055018590672745	0.027777777777777773	-0.20998201922222223	-5.819289954854856	42	0	0	20	10	10
chr22	23179509	23180508	promoter_BCR_HGNC:1014	Unmethylated	HypoMethylated	MALE	32	0.2077922077922078	0.10194317473425704	0.02592592592592592	0.010505050505050507	-0.015420875420875418	-1.1422189746596882	0.001932367149758454	-0.24410675085024156	-3.7162326513213726	45	0	0	22	11	10
chr22	30079464	30080463	promoter_HORMAD2_HGNC:28383	Methylated	HyperMethylated	MALE	0	0.0	7.494767392284619e-121	0.9979296066252589	0.628483835005574	-0.36944577161968467	3.633248327481699	0.823712787480903	0.2797453274809031	3.764087458494313	69	0	0	27	14	13
chr22	35647446	35648445	promoter_APOL6_HGNC:14870	Unmethylated	HypoMethylated	MALE	0	0.0	0.028968587816563064	0.06481481481481483	0.0	-0.06481481481481483	-0.5900989856607061	0.0	-0.640836384	-8.027917427034188	18	0	0	10	5	5
chr22	39503231	39504230	promoter_MIURF_HGNC:NA	Unmethylated	HypoMethylated	MALE	0	0.0	0.0007866738186186954	0.22222222222222224	0.47420634920634924	0.25198412698412703	1.7534929794926828	0.19669117647058823	-0.4147807965294118	-6.793950871718533	12	0	0	16	9	6
chrX	16122565	16123564	promoter_GRPR_HGNC:4609	Unmethylated	HypoMethylated	MALE	2	0.012987012987012988	1.0					0.0625	-0.294008011	-4.113107759116001	0	0	9	16	0	0
chrX	26215169	26216168	promoter_MAGEB5_HGNC:23795	Unmethylated	HypoMethylated	MALE	1	0.006493506493506494	1.0					0.038461538461538464	-0.7334416095384616	-5.094843633041925	0	0	6	13	0	0
chrX	30577767	30578766	promoter_TASL_HGNC:25667	Unmethylated	HypoMethylated	MALE	1	0.006493506493506494	1.0					0.017241379310344827	-0.7009345826896551	-9.12125278591342	0	0	29	6	0	0
chrX	44343673	44344672	promoter_EFHC2_HGNC:26233	Methylated	HyperMethylated	MALE	0	0.0	1.0					0.8027777777777778	0.8000260177777778	105.27469851988296	0	0	45	8	0	0
chrX	70176483	70177482	promoter_DGAT2L6_HGNC:23250	Unmethylated	HypoMethylated	MALE	1	0.006493506493506494	1.0					0.13016528925619836	-0.4344799037438017	-3.0802285266898277	0	0	11	12	0	0
chrX	71618512	71619511	promoter_CXCR3_HGNC:4540	Unmethylated	HypoMethylated	MALE	1	0.006578947368421052	1.0					0.006944444444444444	-0.6801704845555556	-4.681334373060159	0	0	12	12	0	0
chrX	74614625	74615624	promoter_RLIM_HGNC:13429	Unmethylated	HypoMethylated	MALE	0	0.0	1.0					0.09090909090909091	-0.3223106450909091	-13.913508711321803	0	0	22	4	0	0
chrX	78944391	78945390	promoter_P2RY10_HGNC:19906	Unmethylated	HypoMethylated	MALE	1	0.006493506493506494	1.0					0.15	-0.421383076	-3.351735018081324	0	0	5	16	0	0
chrX	80419447	80420446	promoter_TENT5D_HGNC:28399	Unmethylated	HypoMethylated	MALE	1	0.006493506493506494	1.0					0.0	-0.816809226	-4.652884925538021	0	0	2	13	0	0
chrX	111270484	111271483	promoter_CAPN6_HGNC:1483	Unmethylated	HypoMethylated	MALE	0	0.0	1.0					0.047619047619047616	-0.6657478763809523	-4.391159267046348	0	0	7	9	0	0
chrX	128052404	128053403	promoter_ACTRT1_HGNC:24027	Unmethylated	HypoMethylated	MALE	0	0.0	1.0					0.03125	-0.877310332	-9.001872404347896	0	0	2	15	0	0
chrX	131543074	131544073	promoter_OR13H1_HGNC:14755	Unmethylated	HypoMethylated	MALE	1	0.006493506493506494	1.0					0.03125	-0.588185066	-3.066297032082231	0	0	4	16	0	0
chrX	143517476	143518475	promoter_SPANXN3_HGNC:33176	Unmethylated	HypoMethylated	MALE	0	0.0	1.0					0.1111111111111111	-0.8424632468888889	-11.528568599862599	0	0	4	9	0	0
chrX	151733746	151734745	promoter_CNGA2_HGNC:2149	Unmethylated	HypoMethylated	MALE	0	0.0	1.0					0.14675324675324677	-0.5774972912467533	-3.416315288837788	0	0	7	11	0	0
chrX	152138578	152139577	promoter_MAGEA10_HGNC:6797	Unmethylated	HypoMethylated	MALE	0	0.0	1.0					0.1584731058415269	-0.708383993158473	-7.898351242782729	0	0	19	13	0	0
chrX	155022724	155023723	promoter_F8_HGNC:3546	Unmethylated	HypoMethylated	MALE	0	0.0	1.0					0.1875	-0.37810285899999996	-4.792211775578097	0	0	4	4	0	0
chrX	155880345	155881344	promoter_VAMP7_HGNC:11486	AlleleSpecificMethylation	Uncategorized	MALE	89	0.577922077922078	1.7070275261001987e-143	0.18421052631578946	0.9078947368421053	0.7236842105263158	2.0201169808623742	0.6213642343406408	0.13561646434064079	1.9642887903760373	38	0	0	28	12	16
chrY	24048020	24049019	promoter_CDY1B_HGNC:23920	Unmethylated	HypoMethylated	MALE	0	0.0	1.0					0.1	-0.689906415	-4.645373567079032	0	0	10	8	0	0
