Chromosome/scaffold name	Gene stable ID	Transcript stable ID	Transcript start (bp)	Transcript end (bp)	RefSeq mRNA ID	RefSeq mRNA predicted ID	RefSeq ncRNA ID
10	ENSG00000151150	ENST00000503366	60029797	60572663	NM_001204404	XM_017016149	
10	ENSG00000151150	ENST00000617800	60042672	60055832			
10	ENSG00000151150	ENST00000616444	60042672	60106059			
10	ENSG00000151150	ENST00000610321	60042691	60109054			
10	ENSG00000151150	ENST00000469721	60055776	60059816			
10	ENSG00000151150	ENST00000610901	60056000	60070463			
10	ENSG00000151150	ENST00000514197	60059392	60064288			
10	ENSG00000151150	ENST00000511043	60059700	60080620			
10	ENSG00000151150	ENST00000613207	60059940	60070283			
10	ENSG00000151150	ENST00000459732	60061921	60064288			
10	ENSG00000151150	ENST00000621739	60063109	60072569			
10	ENSG00000151150	ENST00000508449	60082508	60084715			
10	ENSG00000151150	ENST00000622427	60083939	60572909			
10	ENSG00000151150	ENST00000465749	60086543	60088358			
10	ENSG00000151150	ENST00000467420	60088273	60114246			
10	ENSG00000151150	ENST00000373815	60106022	60139400			
10	ENSG00000151150	ENST00000618080	60108830	60139087			
10	ENSG00000151150	ENST00000513049	60108901	60140040			
10	ENSG00000151150	ENST00000506635	60134271	60139756			
10	ENSG00000151150	ENST00000486349	60138517	60140515			
10	ENSG00000151150	ENST00000460468	60138517	60166875			
10	ENSG00000151150	ENST00000474360	60138517	60166896			
10	ENSG00000151150	ENST00000503925	60234688	60300482			
10	ENSG00000151150	ENST00000510382	60507501	60733324			
10	ENSG00000169129	ENST00000304129	114294824	114404485	NM_001287824	XM_017016815	
10	ENSG00000169129	ENST00000304129	114294824	114404485	NM_001287824	XM_017016795	
10	ENSG00000169129	ENST00000304129	114294824	114404485	NM_001287824	XM_005270242	
10	ENSG00000169129	ENST00000304129	114294824	114404485	NM_001287824	XM_017016818	
10	ENSG00000169129	ENST00000304129	114294824	114404485	NM_001287824	XM_017016814	
10	ENSG00000169129	ENST00000304129	114294824	114404485	NM_001287824	XM_005270233	
10	ENSG00000169129	ENST00000304129	114294824	114404485	NM_001287824	XM_011540286	
10	ENSG00000169129	ENST00000304129	114294824	114404485	NM_001287824	XM_017016829	
10	ENSG00000169129	ENST00000304129	114294824	114404485	NM_001287824	XM_017016797	
10	ENSG00000169129	ENST00000304129	114294824	114404485	NM_001287824	XM_017016793	
10	ENSG00000169129	ENST00000304129	114294824	114404485	NM_001287824	XM_017016796	
10	ENSG00000169129	ENST00000304129	114294824	114404485	NM_001287824	XM_005270237	
10	ENSG00000169129	ENST00000304129	114294824	114404485	NM_001287824	XM_005270241	
10	ENSG00000169129	ENST00000304129	114294824	114404485	NM_001287824	XM_017016832	
10	ENSG00000169129	ENST00000304129	114294824	114404485	NM_001287824	XM_017016792	
10	ENSG00000169129	ENST00000304129	114294824	114404485	NM_001287824	XM_017016811	
10	ENSG00000169129	ENST00000304129	114294824	114404485	NM_001287824	XM_017016819	
10	ENSG00000169129	ENST00000304129	114294824	114404485	NM_001287824	XM_017016830	
10	ENSG00000169129	ENST00000304129	114294824	114404485	NM_001287824	XM_017016823	
10	ENSG00000169129	ENST00000304129	114294824	114404485	NM_001287824	XM_017016827	
10	ENSG00000169129	ENST00000304129	114294824	114404485	NM_001287824	XM_017016807	
10	ENSG00000169129	ENST00000304129	114294824	114404485	NM_001287824	XM_017016800	
10	ENSG00000169129	ENST00000304129	114294824	114404485	NM_001287824	XM_017016810	
10	ENSG00000169129	ENST00000304129	114294824	114404485	NM_001287824	XM_017016816	
10	ENSG00000169129	ENST00000304129	114294824	114404485	NM_001287824	XM_011540289	
10	ENSG00000169129	ENST00000304129	114294824	114404485	NM_001287824	XM_017016801	
10	ENSG00000169129	ENST00000304129	114294824	114404485	NM_001287824	XM_017016806	
10	ENSG00000169129	ENST00000304129	114294824	114404485	NM_001287824	XM_017016805	
10	ENSG00000169129	ENST00000304129	114294824	114404485	NM_001287824	XM_017016799	
10	ENSG00000169129	ENST00000304129	114294824	114404485	NM_001001936	XM_017016815	
10	ENSG00000169129	ENST00000304129	114294824	114404485	NM_001001936	XM_017016795	
10	ENSG00000169129	ENST00000304129	114294824	114404485	NM_001001936	XM_005270242	
10	ENSG00000169129	ENST00000304129	114294824	114404485	NM_001001936	XM_017016818	
10	ENSG00000169129	ENST00000304129	114294824	114404485	NM_001001936	XM_017016814	
10	ENSG00000169129	ENST00000304129	114294824	114404485	NM_001001936	XM_005270233	
10	ENSG00000169129	ENST00000304129	114294824	114404485	NM_001001936	XM_011540286	
10	ENSG00000169129	ENST00000304129	114294824	114404485	NM_001001936	XM_017016829	
10	ENSG00000169129	ENST00000304129	114294824	114404485	NM_001001936	XM_017016797	
10	ENSG00000169129	ENST00000304129	114294824	114404485	NM_001001936	XM_017016793	
10	ENSG00000169129	ENST00000304129	114294824	114404485	NM_001001936	XM_017016796	
10	ENSG00000169129	ENST00000304129	114294824	114404485	NM_001001936	XM_005270237	
10	ENSG00000169129	ENST00000304129	114294824	114404485	NM_001001936	XM_005270241	
10	ENSG00000169129	ENST00000304129	114294824	114404485	NM_001001936	XM_017016832	
10	ENSG00000169129	ENST00000304129	114294824	114404485	NM_001001936	XM_017016792	
10	ENSG00000169129	ENST00000304129	114294824	114404485	NM_001001936	XM_017016811	
10	ENSG00000169129	ENST00000304129	114294824	114404485	NM_001001936	XM_017016819	
10	ENSG00000169129	ENST00000304129	114294824	114404485	NM_001001936	XM_017016830	
10	ENSG00000169129	ENST00000304129	114294824	114404485	NM_001001936	XM_017016823	
10	ENSG00000169129	ENST00000304129	114294824	114404485	NM_001001936	XM_017016827	
10	ENSG00000169129	ENST00000304129	114294824	114404485	NM_001001936	XM_017016807	
10	ENSG00000169129	ENST00000304129	114294824	114404485	NM_001001936	XM_017016800	
10	ENSG00000169129	ENST00000304129	114294824	114404485	NM_001001936	XM_017016810	
10	ENSG00000169129	ENST00000304129	114294824	114404485	NM_001001936	XM_017016816	
10	ENSG00000169129	ENST00000304129	114294824	114404485	NM_001001936	XM_011540289	
10	ENSG00000169129	ENST00000304129	114294824	114404485	NM_001001936	XM_017016801	
10	ENSG00000169129	ENST00000304129	114294824	114404485	NM_001001936	XM_017016806	
10	ENSG00000169129	ENST00000304129	114294824	114404485	NM_001001936	XM_017016805	
10	ENSG00000169129	ENST00000304129	114294824	114404485	NM_001001936	XM_017016799	
10	ENSG00000169129	ENST00000369271	114294824	114404756	NM_001351074	XM_017016798	
10	ENSG00000169129	ENST00000369271	114294824	114404756	NM_001351074	XM_017016804	
10	ENSG00000169129	ENST00000369271	114294824	114404756	NM_001351074	XM_017016794	
10	ENSG00000169129	ENST00000369271	114294824	114404756	NM_001351074	XM_017016826	
10	ENSG00000169129	ENST00000369271	114294824	114404756	NM_001351074	XM_017016821	
10	ENSG00000169129	ENST00000369271	114294824	114404756	NM_001351074	XM_017016817	
10	ENSG00000169129	ENST00000369271	114294824	114404756	NM_001351074	XM_017016808	
10	ENSG00000169129	ENST00000369271	114294824	114404756	NM_001351074	XM_017016831	
10	ENSG00000169129	ENST00000369271	114294824	114404756	NM_001351074	XM_017016802	
10	ENSG00000169129	ENST00000369271	114294824	114404756	NM_001351074	XM_011540290	
10	ENSG00000169129	ENST00000369271	114294824	114404756	NM_001351074	XM_017016828	
10	ENSG00000169129	ENST00000369271	114294824	114404756	NM_001351074	XM_017016813	
10	ENSG00000169129	ENST00000369271	114294824	114404756	NM_001351074	XM_017016822	
10	ENSG00000169129	ENST00000369271	114294824	114404756	NM_001351074	XM_017016809	
10	ENSG00000169129	ENST00000369271	114294824	114404756	NM_001351074	XM_017016812	
10	ENSG00000169129	ENST00000369271	114294824	114404756	NM_001351074	XM_017016824	
10	ENSG00000169129	ENST00000369271	114294824	114404756	NM_001351074	XM_017016825	
10	ENSG00000169129	ENST00000369271	114294824	114404756	NM_001351074	XM_017016820	
10	ENSG00000169129	ENST00000369271	114294824	114404756	NM_001351074	XM_017016803	
10	ENSG00000169129	ENST00000369271	114294824	114404756	NM_001351069	XM_017016798	
10	ENSG00000169129	ENST00000369271	114294824	114404756	NM_001351069	XM_017016804	
10	ENSG00000169129	ENST00000369271	114294824	114404756	NM_001351069	XM_017016794	
10	ENSG00000169129	ENST00000369271	114294824	114404756	NM_001351069	XM_017016826	
10	ENSG00000169129	ENST00000369271	114294824	114404756	NM_001351069	XM_017016821	
10	ENSG00000169129	ENST00000369271	114294824	114404756	NM_001351069	XM_017016817	
10	ENSG00000169129	ENST00000369271	114294824	114404756	NM_001351069	XM_017016808	
10	ENSG00000169129	ENST00000369271	114294824	114404756	NM_001351069	XM_017016831	
10	ENSG00000169129	ENST00000369271	114294824	114404756	NM_001351069	XM_017016802	
10	ENSG00000169129	ENST00000369271	114294824	114404756	NM_001351069	XM_011540290	
10	ENSG00000169129	ENST00000369271	114294824	114404756	NM_001351069	XM_017016828	
10	ENSG00000169129	ENST00000369271	114294824	114404756	NM_001351069	XM_017016813	
10	ENSG00000169129	ENST00000369271	114294824	114404756	NM_001351069	XM_017016822	
10	ENSG00000169129	ENST00000369271	114294824	114404756	NM_001351069	XM_017016809	
10	ENSG00000169129	ENST00000369271	114294824	114404756	NM_001351069	XM_017016812	
10	ENSG00000169129	ENST00000369271	114294824	114404756	NM_001351069	XM_017016824	
10	ENSG00000169129	ENST00000369271	114294824	114404756	NM_001351069	XM_017016825	
10	ENSG00000169129	ENST00000369271	114294824	114404756	NM_001351069	XM_017016820	
10	ENSG00000169129	ENST00000369271	114294824	114404756	NM_001351069	XM_017016803	
10	ENSG00000169129	ENST00000369271	114294824	114404756	NM_032550	XM_017016798	
10	ENSG00000169129	ENST00000369271	114294824	114404756	NM_032550	XM_017016804	
10	ENSG00000169129	ENST00000369271	114294824	114404756	NM_032550	XM_017016794	
10	ENSG00000169129	ENST00000369271	114294824	114404756	NM_032550	XM_017016826	
10	ENSG00000169129	ENST00000369271	114294824	114404756	NM_032550	XM_017016821	
10	ENSG00000169129	ENST00000369271	114294824	114404756	NM_032550	XM_017016817	
10	ENSG00000169129	ENST00000369271	114294824	114404756	NM_032550	XM_017016808	
10	ENSG00000169129	ENST00000369271	114294824	114404756	NM_032550	XM_017016831	
10	ENSG00000169129	ENST00000369271	114294824	114404756	NM_032550	XM_017016802	
10	ENSG00000169129	ENST00000369271	114294824	114404756	NM_032550	XM_011540290	
10	ENSG00000169129	ENST00000369271	114294824	114404756	NM_032550	XM_017016828	
10	ENSG00000169129	ENST00000369271	114294824	114404756	NM_032550	XM_017016813	
10	ENSG00000169129	ENST00000369271	114294824	114404756	NM_032550	XM_017016822	
10	ENSG00000169129	ENST00000369271	114294824	114404756	NM_032550	XM_017016809	
10	ENSG00000169129	ENST00000369271	114294824	114404756	NM_032550	XM_017016812	
10	ENSG00000169129	ENST00000369271	114294824	114404756	NM_032550	XM_017016824	
10	ENSG00000169129	ENST00000369271	114294824	114404756	NM_032550	XM_017016825	
10	ENSG00000169129	ENST00000369271	114294824	114404756	NM_032550	XM_017016820	
10	ENSG00000169129	ENST00000369271	114294824	114404756	NM_032550	XM_017016803	
10	ENSG00000169129	ENST00000491814	114294826	114302017			
10	ENSG00000169129	ENST00000486300	114300516	114305133			
10	ENSG00000169129	ENST00000419268	114310354	114404480			
10	ENSG00000169129	ENST00000483496	114323177	114404488			
11	ENSG00000110057	ENST00000610659	67991104	67999194			
11	ENSG00000110057	ENST00000227471	67991104	68004123	NM_030930	XM_011545291	
11	ENSG00000110057	ENST00000227471	67991104	68004123	NM_030930	XM_011545290	
11	ENSG00000110057	ENST00000525368	67991818	67995980			
11	ENSG00000110057	ENST00000622364	67997558	68004041			
11	ENSG00000110057	ENST00000533424	67998359	68004056			
11	ENSG00000110057	ENST00000524455	67998377	68004046			
11	ENSG00000110057	ENST00000528423	67998387	68004982			
11	ENSG00000110057	ENST00000528096	67999176	68003469			
11	ENSG00000110057	ENST00000530138	67999316	68004107			
11	ENSG00000110057	ENST00000531152	67999519	68004069			
11	ENSG00000132256	ENST00000380034	5663557	5685063	NM_033034	XM_005253183	
11	ENSG00000132256	ENST00000380034	5663557	5685063	NM_033034	XM_006718358	
11	ENSG00000132256	ENST00000380034	5663557	5685063	NM_033034	XM_017018463	
11	ENSG00000132256	ENST00000380027	5663563	5872358	NM_033093	XM_005253184	
11	ENSG00000132256	ENST00000433961	5663564	5680232		XM_011520427	
11	ENSG00000132256	ENST00000396847	5663617	5685042	NM_033092	XM_017018462	
11	ENSG00000132256	ENST00000438025	5663831	5679807		XM_017018461	
11	ENSG00000132256	ENST00000438025	5663831	5679807		XM_011520426	
11	ENSG00000132256	ENST00000483835	5664058	5679857			
11	ENSG00000132256	ENST00000492086	5665420	5679140			
11	ENSG00000132256	ENST00000465634	5665880	5679833			
11	ENSG00000132256	ENST00000487241	5677946	5679931			
11	ENSG00000132256	ENST00000412903	5678320	5938619		XM_017018460	
11	ENSG00000132256	ENST00000419850	5679962	5685043			
11	ENSG00000137672	ENST00000344327	101451564	101583928	NM_004621	XM_017018222	
11	ENSG00000137672	ENST00000344327	101451564	101583928	NM_004621	XM_011542968	
11	ENSG00000137672	ENST00000532133	101452872	101583506			
11	ENSG00000137672	ENST00000348423	101452955	101583503		XM_017018221	
11	ENSG00000137672	ENST00000360497	101452955	101583503			
11	ENSG00000137672	ENST00000532184	101453641	101455577			
11	ENSG00000137672	ENST00000527240	101491381	101504090			
11	ENSG00000137672	ENST00000526713	101504705	101872562			
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_001346260	XM_005271630	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_001346260	XM_005271631	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_001346260	XM_011542936	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_001346260	XM_005271636	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_001346260	XM_005271637	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_001346260	XM_017018058	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_001346260	XM_005271632	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_001346260	XM_017018057	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_001346260	XM_017018059	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_001346260	XM_005271638	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_001346260	XM_005271633	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_001346260	XM_017018056	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_001346260	XM_005271639	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_001346255	XM_005271630	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_001346255	XM_005271631	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_001346255	XM_011542936	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_001346255	XM_005271636	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_001346255	XM_005271637	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_001346255	XM_017018058	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_001346255	XM_005271632	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_001346255	XM_017018057	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_001346255	XM_017018059	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_001346255	XM_005271638	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_001346255	XM_005271633	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_001346255	XM_017018056	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_001346255	XM_005271639	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_001346261	XM_005271630	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_001346261	XM_005271631	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_001346261	XM_011542936	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_001346261	XM_005271636	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_001346261	XM_005271637	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_001346261	XM_017018058	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_001346261	XM_005271632	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_001346261	XM_017018057	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_001346261	XM_017018059	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_001346261	XM_005271638	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_001346261	XM_005271633	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_001346261	XM_017018056	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_001346261	XM_005271639	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_020886	XM_005271630	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_020886	XM_005271631	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_020886	XM_011542936	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_020886	XM_005271636	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_020886	XM_005271637	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_020886	XM_017018058	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_020886	XM_005271632	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_020886	XM_017018057	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_020886	XM_017018059	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_020886	XM_005271638	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_020886	XM_005271633	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_020886	XM_017018056	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_020886	XM_005271639	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_001346254	XM_005271630	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_001346254	XM_005271631	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_001346254	XM_011542936	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_001346254	XM_005271636	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_001346254	XM_005271637	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_001346254	XM_017018058	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_001346254	XM_005271632	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_001346254	XM_017018057	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_001346254	XM_017018059	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_001346254	XM_005271638	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_001346254	XM_005271633	
11	ENSG00000048028	ENST00000003302	113797874	113875570	NM_001346254	XM_017018056	
